State	Code	Year	Month	Gender	Infant Birth Weight 12	Births
West Virginia 	54	2020	August	Male	1500 - 1999 grams	10
West Virginia 	54	2020	August	Male	2000 - 2499 grams	32
West Virginia 	54	2020	August	Male	2500 - 2999 grams	138
West Virginia 	54	2020	August	Male	3000 - 3499 grams	283
West Virginia 	54	2020	August	Male	3500 - 3999 grams	215
West Virginia 	54	2020	August	Male	4000 - 4499 grams	60
West Virginia 	54	2020	September	Female	1000 - 1499 grams	10
West Virginia 	54	2020	September	Female	2000 - 2499 grams	47
West Virginia 	54	2020	September	Female	2500 - 2999 grams	146
West Virginia 	54	2020	September	Female	3000 - 3499 grams	302
West Virginia 	54	2020	September	Female	3500 - 3999 grams	171
West Virginia 	54	2020	September	Female	4000 - 4499 grams	39
West Virginia 	54	2020	September	Male	1500 - 1999 grams	13
West Virginia 	54	2020	September	Male	2000 - 2499 grams	38
West Virginia 	54	2020	September	Male	2500 - 2999 grams	127
West Virginia 	54	2020	September	Male	3000 - 3499 grams	312
West Virginia 	54	2020	September	Male	3500 - 3999 grams	209
West Virginia 	54	2020	September	Male	4000 - 4499 grams	68
West Virginia 	54	2020	October	Female	1500 - 1999 grams	15
West Virginia 	54	2020	October	Female	2000 - 2499 grams	40
West Virginia 	54	2020	October	Female	2500 - 2999 grams	134
West Virginia 	54	2020	October	Female	3000 - 3499 grams	302
West Virginia 	54	2020	October	Female	3500 - 3999 grams	157
West Virginia 	54	2020	October	Female	4000 - 4499 grams	40
West Virginia 	54	2020	October	Male	1500 - 1999 grams	10
West Virginia 	54	2020	October	Male	2000 - 2499 grams	49
West Virginia 	54	2020	October	Male	2500 - 2999 grams	133
West Virginia 	54	2020	October	Male	3000 - 3499 grams	269
West Virginia 	54	2020	October	Male	3500 - 3999 grams	218
West Virginia 	54	2020	October	Male	4000 - 4499 grams	60
West Virginia 	54	2020	November	Female	1500 - 1999 grams	15
West Virginia 	54	2020	November	Female	2000 - 2499 grams	56
West Virginia 	54	2020	November	Female	2500 - 2999 grams	144
West Virginia 	54	2020	November	Female	3000 - 3499 grams	244
West Virginia 	54	2020	November	Female	3500 - 3999 grams	137
West Virginia 	54	2020	November	Female	4000 - 4499 grams	32
West Virginia 	54	2020	November	Male	1500 - 1999 grams	12
West Virginia 	54	2020	November	Male	2000 - 2499 grams	29
West Virginia 	54	2020	November	Male	2500 - 2999 grams	125
West Virginia 	54	2020	November	Male	3000 - 3499 grams	272
West Virginia 	54	2020	November	Male	3500 - 3999 grams	191
West Virginia 	54	2020	November	Male	4000 - 4499 grams	53
West Virginia 	54	2020	December	Female	1500 - 1999 grams	13
West Virginia 	54	2020	December	Female	2000 - 2499 grams	56
West Virginia 	54	2020	December	Female	2500 - 2999 grams	165
West Virginia 	54	2020	December	Female	3000 - 3499 grams	283
West Virginia 	54	2020	December	Female	3500 - 3999 grams	151
West Virginia 	54	2020	December	Female	4000 - 4499 grams	32
West Virginia 	54	2020	December	Male	1500 - 1999 grams	11
West Virginia 	54	2020	December	Male	2000 - 2499 grams	43
West Virginia 	54	2020	December	Male	2500 - 2999 grams	104
West Virginia 	54	2020	December	Male	3000 - 3499 grams	254
West Virginia 	54	2020	December	Male	3500 - 3999 grams	201
West Virginia 	54	2020	December	Male	4000 - 4499 grams	76
West Virginia 	54	2020	December	Male	4500 - 4999 grams	11
West Virginia 	54	2021	January	Female	2000 - 2499 grams	48
West Virginia 	54	2021	January	Female	2500 - 2999 grams	143
West Virginia 	54	2021	January	Female	3000 - 3499 grams	231
West Virginia 	54	2021	January	Female	3500 - 3999 grams	154
West Virginia 	54	2021	January	Female	4000 - 4499 grams	23
West Virginia 	54	2021	January	Male	1500 - 1999 grams	16
West Virginia 	54	2021	January	Male	2000 - 2499 grams	36
West Virginia 	54	2021	January	Male	2500 - 2999 grams	123
West Virginia 	54	2021	January	Male	3000 - 3499 grams	243
West Virginia 	54	2021	January	Male	3500 - 3999 grams	171
West Virginia 	54	2021	January	Male	4000 - 4499 grams	69
West Virginia 	54	2021	February	Female	2000 - 2499 grams	37
West Virginia 	54	2021	February	Female	2500 - 2999 grams	132
West Virginia 	54	2021	February	Female	3000 - 3499 grams	234
West Virginia 	54	2021	February	Female	3500 - 3999 grams	162
West Virginia 	54	2021	February	Female	4000 - 4499 grams	29
West Virginia 	54	2021	February	Male	1500 - 1999 grams	12
West Virginia 	54	2021	February	Male	2000 - 2499 grams	40
West Virginia 	54	2021	February	Male	2500 - 2999 grams	96
West Virginia 	54	2021	February	Male	3000 - 3499 grams	226
West Virginia 	54	2021	February	Male	3500 - 3999 grams	185
West Virginia 	54	2021	February	Male	4000 - 4499 grams	53
West Virginia 	54	2021	March	Female	1500 - 1999 grams	11
West Virginia 	54	2021	March	Female	2000 - 2499 grams	43
West Virginia 	54	2021	March	Female	2500 - 2999 grams	171
West Virginia 	54	2021	March	Female	3000 - 3499 grams	307
West Virginia 	54	2021	March	Female	3500 - 3999 grams	152
West Virginia 	54	2021	March	Female	4000 - 4499 grams	25
West Virginia 	54	2021	March	Male	2000 - 2499 grams	37
West Virginia 	54	2021	March	Male	2500 - 2999 grams	131
West Virginia 	54	2021	March	Male	3000 - 3499 grams	270
West Virginia 	54	2021	March	Male	3500 - 3999 grams	205
West Virginia 	54	2021	March	Male	4000 - 4499 grams	60
West Virginia 	54	2021	March	Male	4500 - 4999 grams	14
West Virginia 	54	2021	April	Female	2000 - 2499 grams	55
West Virginia 	54	2021	April	Female	2500 - 2999 grams	154
West Virginia 	54	2021	April	Female	3000 - 3499 grams	283
West Virginia 	54	2021	April	Female	3500 - 3999 grams	143
West Virginia 	54	2021	April	Female	4000 - 4499 grams	23
West Virginia 	54	2021	April	Male	1500 - 1999 grams	17
West Virginia 	54	2021	April	Male	2000 - 2499 grams	37
West Virginia 	54	2021	April	Male	2500 - 2999 grams	125
West Virginia 	54	2021	April	Male	3000 - 3499 grams	260
West Virginia 	54	2021	April	Male	3500 - 3999 grams	206
West Virginia 	54	2021	April	Male	4000 - 4499 grams	56
West Virginia 	54	2021	April	Male	4500 - 4999 grams	10
West Virginia 	54	2021	May	Female	1500 - 1999 grams	16
West Virginia 	54	2021	May	Female	2000 - 2499 grams	44
West Virginia 	54	2021	May	Female	2500 - 2999 grams	159
West Virginia 	54	2021	May	Female	3000 - 3499 grams	272
West Virginia 	54	2021	May	Female	3500 - 3999 grams	146
West Virginia 	54	2021	May	Female	4000 - 4499 grams	35
West Virginia 	54	2021	May	Male	1500 - 1999 grams	14
West Virginia 	54	2021	May	Male	2000 - 2499 grams	42
West Virginia 	54	2021	May	Male	2500 - 2999 grams	131
West Virginia 	54	2021	May	Male	3000 - 3499 grams	233
West Virginia 	54	2021	May	Male	3500 - 3999 grams	200
West Virginia 	54	2021	May	Male	4000 - 4499 grams	47
West Virginia 	54	2021	May	Male	4500 - 4999 grams	14
West Virginia 	54	2021	June	Female	1500 - 1999 grams	17
West Virginia 	54	2021	June	Female	2000 - 2499 grams	55
West Virginia 	54	2021	June	Female	2500 - 2999 grams	148
West Virginia 	54	2021	June	Female	3000 - 3499 grams	300
West Virginia 	54	2021	June	Female	3500 - 3999 grams	174
West Virginia 	54	2021	June	Female	4000 - 4499 grams	30
West Virginia 	54	2021	June	Male	1500 - 1999 grams	22
West Virginia 	54	2021	June	Male	2000 - 2499 grams	52
West Virginia 	54	2021	June	Male	2500 - 2999 grams	127
West Virginia 	54	2021	June	Male	3000 - 3499 grams	282
West Virginia 	54	2021	June	Male	3500 - 3999 grams	230
West Virginia 	54	2021	June	Male	4000 - 4499 grams	67
West Virginia 	54	2021	July	Female	1500 - 1999 grams	15
West Virginia 	54	2021	July	Female	2000 - 2499 grams	59
West Virginia 	54	2021	July	Female	2500 - 2999 grams	154
West Virginia 	54	2021	July	Female	3000 - 3499 grams	304
West Virginia 	54	2021	July	Female	3500 - 3999 grams	156
West Virginia 	54	2021	July	Female	4000 - 4499 grams	28
West Virginia 	54	2021	July	Male	1500 - 1999 grams	20
West Virginia 	54	2021	July	Male	2000 - 2499 grams	52
West Virginia 	54	2021	July	Male	2500 - 2999 grams	146
West Virginia 	54	2021	July	Male	3000 - 3499 grams	303
West Virginia 	54	2021	July	Male	3500 - 3999 grams	211
West Virginia 	54	2021	July	Male	4000 - 4499 grams	68
West Virginia 	54	2021	August	Female	1500 - 1999 grams	14
West Virginia 	54	2021	August	Female	2000 - 2499 grams	43
West Virginia 	54	2021	August	Female	2500 - 2999 grams	193
West Virginia 	54	2021	August	Female	3000 - 3499 grams	280
West Virginia 	54	2021	August	Female	3500 - 3999 grams	159
West Virginia 	54	2021	August	Female	4000 - 4499 grams	35
West Virginia 	54	2021	August	Male	1500 - 1999 grams	10
West Virginia 	54	2021	August	Male	2000 - 2499 grams	43
West Virginia 	54	2021	August	Male	2500 - 2999 grams	132
West Virginia 	54	2021	August	Male	3000 - 3499 grams	279
West Virginia 	54	2021	August	Male	3500 - 3999 grams	220
West Virginia 	54	2021	August	Male	4000 - 4499 grams	65
West Virginia 	54	2021	August	Male	4500 - 4999 grams	14
West Virginia 	54	2021	September	Female	1500 - 1999 grams	12
West Virginia 	54	2021	September	Female	2000 - 2499 grams	46
West Virginia 	54	2021	September	Female	2500 - 2999 grams	170
West Virginia 	54	2021	September	Female	3000 - 3499 grams	278
West Virginia 	54	2021	September	Female	3500 - 3999 grams	167
West Virginia 	54	2021	September	Female	4000 - 4499 grams	25
West Virginia 	54	2021	September	Male	1500 - 1999 grams	18
West Virginia 	54	2021	September	Male	2000 - 2499 grams	43
West Virginia 	54	2021	September	Male	2500 - 2999 grams	152
West Virginia 	54	2021	September	Male	3000 - 3499 grams	281
West Virginia 	54	2021	September	Male	3500 - 3999 grams	208
West Virginia 	54	2021	September	Male	4000 - 4499 grams	68
West Virginia 	54	2021	October	Female	1500 - 1999 grams	16
West Virginia 	54	2021	October	Female	2000 - 2499 grams	59
West Virginia 	54	2021	October	Female	2500 - 2999 grams	173
West Virginia 	54	2021	October	Female	3000 - 3499 grams	275
West Virginia 	54	2021	October	Female	3500 - 3999 grams	170
West Virginia 	54	2021	October	Female	4000 - 4499 grams	24
West Virginia 	54	2021	October	Male	1500 - 1999 grams	13
West Virginia 	54	2021	October	Male	2000 - 2499 grams	48
West Virginia 	54	2021	October	Male	2500 - 2999 grams	123
West Virginia 	54	2021	October	Male	3000 - 3499 grams	283
West Virginia 	54	2021	October	Male	3500 - 3999 grams	219
West Virginia 	54	2021	October	Male	4000 - 4499 grams	48
West Virginia 	54	2021	November	Female	1500 - 1999 grams	16
West Virginia 	54	2021	November	Female	2000 - 2499 grams	46
West Virginia 	54	2021	November	Female	2500 - 2999 grams	168
West Virginia 	54	2021	November	Female	3000 - 3499 grams	264
West Virginia 	54	2021	November	Female	3500 - 3999 grams	172
West Virginia 	54	2021	November	Female	4000 - 4499 grams	33
West Virginia 	54	2021	November	Male	1500 - 1999 grams	11
West Virginia 	54	2021	November	Male	2000 - 2499 grams	30
West Virginia 	54	2021	November	Male	2500 - 2999 grams	104
West Virginia 	54	2021	November	Male	3000 - 3499 grams	257
West Virginia 	54	2021	November	Male	3500 - 3999 grams	177
West Virginia 	54	2021	November	Male	4000 - 4499 grams	55
West Virginia 	54	2021	November	Male	4500 - 4999 grams	12
West Virginia 	54	2021	December	Female	1500 - 1999 grams	11
West Virginia 	54	2021	December	Female	2000 - 2499 grams	64
West Virginia 	54	2021	December	Female	2500 - 2999 grams	161
West Virginia 	54	2021	December	Female	3000 - 3499 grams	279
West Virginia 	54	2021	December	Female	3500 - 3999 grams	135
West Virginia 	54	2021	December	Female	4000 - 4499 grams	32
West Virginia 	54	2021	December	Male	1500 - 1999 grams	17
West Virginia 	54	2021	December	Male	2000 - 2499 grams	51
West Virginia 	54	2021	December	Male	2500 - 2999 grams	122
West Virginia 	54	2021	December	Male	3000 - 3499 grams	281
West Virginia 	54	2021	December	Male	3500 - 3999 grams	214
West Virginia 	54	2021	December	Male	4000 - 4499 grams	56
West Virginia 	54	2022	January	Female	1500 - 1999 grams	13
West Virginia 	54	2022	January	Female	2000 - 2499 grams	46
West Virginia 	54	2022	January	Female	2500 - 2999 grams	159
West Virginia 	54	2022	January	Female	3000 - 3499 grams	258
West Virginia 	54	2022	January	Female	3500 - 3999 grams	149
West Virginia 	54	2022	January	Female	4000 - 4499 grams	19
West Virginia 	54	2022	January	Male	1500 - 1999 grams	12
West Virginia 	54	2022	January	Male	2000 - 2499 grams	46
West Virginia 	54	2022	January	Male	2500 - 2999 grams	110
West Virginia 	54	2022	January	Male	3000 - 3499 grams	245
West Virginia 	54	2022	January	Male	3500 - 3999 grams	186
West Virginia 	54	2022	January	Male	4000 - 4499 grams	49
West Virginia 	54	2022	January	Male	4500 - 4999 grams	10
West Virginia 	54	2022	February	Female	2000 - 2499 grams	58
West Virginia 	54	2022	February	Female	2500 - 2999 grams	150
West Virginia 	54	2022	February	Female	3000 - 3499 grams	227
West Virginia 	54	2022	February	Female	3500 - 3999 grams	156
West Virginia 	54	2022	February	Female	4000 - 4499 grams	19
West Virginia 	54	2022	February	Male	1000 - 1499 grams	10
West Virginia 	54	2022	February	Male	1500 - 1999 grams	16
West Virginia 	54	2022	February	Male	2000 - 2499 grams	36
West Virginia 	54	2022	February	Male	2500 - 2999 grams	127
West Virginia 	54	2022	February	Male	3000 - 3499 grams	236
West Virginia 	54	2022	February	Male	3500 - 3999 grams	184
West Virginia 	54	2022	February	Male	4000 - 4499 grams	42
West Virginia 	54	2022	March	Female	2000 - 2499 grams	48
West Virginia 	54	2022	March	Female	2500 - 2999 grams	159
West Virginia 	54	2022	March	Female	3000 - 3499 grams	270
West Virginia 	54	2022	March	Female	3500 - 3999 grams	156
West Virginia 	54	2022	March	Female	4000 - 4499 grams	33
West Virginia 	54	2022	March	Male	2000 - 2499 grams	39
West Virginia 	54	2022	March	Male	2500 - 2999 grams	137
West Virginia 	54	2022	March	Male	3000 - 3499 grams	255
West Virginia 	54	2022	March	Male	3500 - 3999 grams	196
West Virginia 	54	2022	March	Male	4000 - 4499 grams	68
West Virginia 	54	2022	April	Female	1500 - 1999 grams	10
West Virginia 	54	2022	April	Female	2000 - 2499 grams	46
West Virginia 	54	2022	April	Female	2500 - 2999 grams	139
West Virginia 	54	2022	April	Female	3000 - 3499 grams	268
West Virginia 	54	2022	April	Female	3500 - 3999 grams	136
West Virginia 	54	2022	April	Female	4000 - 4499 grams	35
West Virginia 	54	2022	April	Male	1500 - 1999 grams	13
West Virginia 	54	2022	April	Male	2000 - 2499 grams	36
West Virginia 	54	2022	April	Male	2500 - 2999 grams	132
West Virginia 	54	2022	April	Male	3000 - 3499 grams	265
West Virginia 	54	2022	April	Male	3500 - 3999 grams	207
West Virginia 	54	2022	April	Male	4000 - 4499 grams	61
West Virginia 	54	2022	May	Female	1500 - 1999 grams	17
West Virginia 	54	2022	May	Female	2000 - 2499 grams	46
West Virginia 	54	2022	May	Female	2500 - 2999 grams	143
West Virginia 	54	2022	May	Female	3000 - 3499 grams	261
West Virginia 	54	2022	May	Female	3500 - 3999 grams	154
West Virginia 	54	2022	May	Female	4000 - 4499 grams	32
West Virginia 	54	2022	May	Male	1500 - 1999 grams	12
West Virginia 	54	2022	May	Male	2000 - 2499 grams	38
West Virginia 	54	2022	May	Male	2500 - 2999 grams	117
West Virginia 	54	2022	May	Male	3000 - 3499 grams	269
West Virginia 	54	2022	May	Male	3500 - 3999 grams	181
West Virginia 	54	2022	May	Male	4000 - 4499 grams	48
West Virginia 	54	2022	May	Male	4500 - 4999 grams	12
West Virginia 	54	2022	June	Female	1500 - 1999 grams	19
West Virginia 	54	2022	June	Female	2000 - 2499 grams	42
West Virginia 	54	2022	June	Female	2500 - 2999 grams	162
West Virginia 	54	2022	June	Female	3000 - 3499 grams	263
West Virginia 	54	2022	June	Female	3500 - 3999 grams	145
West Virginia 	54	2022	June	Female	4000 - 4499 grams	31
West Virginia 	54	2022	June	Male	2000 - 2499 grams	39
West Virginia 	54	2022	June	Male	2500 - 2999 grams	117
West Virginia 	54	2022	June	Male	3000 - 3499 grams	297
West Virginia 	54	2022	June	Male	3500 - 3999 grams	201
West Virginia 	54	2022	June	Male	4000 - 4499 grams	62
West Virginia 	54	2022	July	Female	1500 - 1999 grams	25
West Virginia 	54	2022	July	Female	2000 - 2499 grams	55
West Virginia 	54	2022	July	Female	2500 - 2999 grams	165
West Virginia 	54	2022	July	Female	3000 - 3499 grams	275
West Virginia 	54	2022	July	Female	3500 - 3999 grams	172
West Virginia 	54	2022	July	Female	4000 - 4499 grams	37
West Virginia 	54	2022	July	Male	1500 - 1999 grams	17
West Virginia 	54	2022	July	Male	2000 - 2499 grams	47
West Virginia 	54	2022	July	Male	2500 - 2999 grams	148
West Virginia 	54	2022	July	Male	3000 - 3499 grams	266
West Virginia 	54	2022	July	Male	3500 - 3999 grams	203
West Virginia 	54	2022	July	Male	4000 - 4499 grams	50
West Virginia 	54	2022	August	Female	1500 - 1999 grams	28
West Virginia 	54	2022	August	Female	2000 - 2499 grams	57
West Virginia 	54	2022	August	Female	2500 - 2999 grams	183
West Virginia 	54	2022	August	Female	3000 - 3499 grams	272
West Virginia 	54	2022	August	Female	3500 - 3999 grams	186
West Virginia 	54	2022	August	Female	4000 - 4499 grams	28
West Virginia 	54	2022	August	Male	1000 - 1499 grams	10
West Virginia 	54	2022	August	Male	1500 - 1999 grams	10
West Virginia 	54	2022	August	Male	2000 - 2499 grams	47
West Virginia 	54	2022	August	Male	2500 - 2999 grams	132
West Virginia 	54	2022	August	Male	3000 - 3499 grams	315
West Virginia 	54	2022	August	Male	3500 - 3999 grams	219
West Virginia 	54	2022	August	Male	4000 - 4499 grams	53
West Virginia 	54	2022	August	Male	4500 - 4999 grams	14
West Virginia 	54	2022	September	Female	1500 - 1999 grams	16
West Virginia 	54	2022	September	Female	2000 - 2499 grams	65
West Virginia 	54	2022	September	Female	2500 - 2999 grams	163
West Virginia 	54	2022	September	Female	3000 - 3499 grams	266
West Virginia 	54	2022	September	Female	3500 - 3999 grams	148
West Virginia 	54	2022	September	Female	4000 - 4499 grams	28
West Virginia 	54	2022	September	Male	1500 - 1999 grams	13
West Virginia 	54	2022	September	Male	2000 - 2499 grams	36
West Virginia 	54	2022	September	Male	2500 - 2999 grams	132
West Virginia 	54	2022	September	Male	3000 - 3499 grams	282
West Virginia 	54	2022	September	Male	3500 - 3999 grams	226
West Virginia 	54	2022	September	Male	4000 - 4499 grams	62
West Virginia 	54	2022	September	Male	4500 - 4999 grams	11
West Virginia 	54	2022	October	Female	1000 - 1499 grams	12
West Virginia 	54	2022	October	Female	1500 - 1999 grams	15
West Virginia 	54	2022	October	Female	2000 - 2499 grams	46
West Virginia 	54	2022	October	Female	2500 - 2999 grams	175
West Virginia 	54	2022	October	Female	3000 - 3499 grams	277
West Virginia 	54	2022	October	Female	3500 - 3999 grams	149
West Virginia 	54	2022	October	Female	4000 - 4499 grams	30
West Virginia 	54	2022	October	Male	1500 - 1999 grams	16
West Virginia 	54	2022	October	Male	2000 - 2499 grams	40
West Virginia 	54	2022	October	Male	2500 - 2999 grams	125
West Virginia 	54	2022	October	Male	3000 - 3499 grams	264
West Virginia 	54	2022	October	Male	3500 - 3999 grams	209
West Virginia 	54	2022	October	Male	4000 - 4499 grams	45
West Virginia 	54	2022	October	Male	4500 - 4999 grams	11
West Virginia 	54	2022	November	Female	2000 - 2499 grams	59
West Virginia 	54	2022	November	Female	2500 - 2999 grams	160
West Virginia 	54	2022	November	Female	3000 - 3499 grams	244
West Virginia 	54	2022	November	Female	3500 - 3999 grams	148
West Virginia 	54	2022	November	Female	4000 - 4499 grams	40
West Virginia 	54	2022	November	Male	1500 - 1999 grams	16
West Virginia 	54	2022	November	Male	2000 - 2499 grams	42
West Virginia 	54	2022	November	Male	2500 - 2999 grams	109
West Virginia 	54	2022	November	Male	3000 - 3499 grams	278
West Virginia 	54	2022	November	Male	3500 - 3999 grams	188
West Virginia 	54	2022	November	Male	4000 - 4499 grams	59
West Virginia 	54	2022	December	Female	1500 - 1999 grams	18
West Virginia 	54	2022	December	Female	2000 - 2499 grams	48
West Virginia 	54	2022	December	Female	2500 - 2999 grams	176
West Virginia 	54	2022	December	Female	3000 - 3499 grams	268
West Virginia 	54	2022	December	Female	3500 - 3999 grams	125
West Virginia 	54	2022	December	Female	4000 - 4499 grams	36
West Virginia 	54	2022	December	Male	1500 - 1999 grams	12
West Virginia 	54	2022	December	Male	2000 - 2499 grams	43
West Virginia 	54	2022	December	Male	2500 - 2999 grams	122
West Virginia 	54	2022	December	Male	3000 - 3499 grams	257
West Virginia 	54	2022	December	Male	3500 - 3999 grams	203
West Virginia 	54	2022	December	Male	4000 - 4499 grams	52
Wisconsin 	55	2019	January	Female	500 - 999 grams	10
Wisconsin 	55	2019	January	Female	1000 - 1499 grams	13
Wisconsin 	55	2019	January	Female	1500 - 1999 grams	45
Wisconsin 	55	2019	January	Female	2000 - 2499 grams	130
Wisconsin 	55	2019	January	Female	2500 - 2999 grams	485
Wisconsin 	55	2019	January	Female	3000 - 3499 grams	"1,001"
Wisconsin 	55	2019	January	Female	3500 - 3999 grams	637
Wisconsin 	55	2019	January	Female	4000 - 4499 grams	138
Wisconsin 	55	2019	January	Female	4500 - 4999 grams	20
Wisconsin 	55	2019	January	Male	500 - 999 grams	10
Wisconsin 	55	2019	January	Male	1000 - 1499 grams	17
Wisconsin 	55	2019	January	Male	1500 - 1999 grams	46
Wisconsin 	55	2019	January	Male	2000 - 2499 grams	124
Wisconsin 	55	2019	January	Male	2500 - 2999 grams	385
Wisconsin 	55	2019	January	Male	3000 - 3499 grams	956
Wisconsin 	55	2019	January	Male	3500 - 3999 grams	793
Wisconsin 	55	2019	January	Male	4000 - 4499 grams	245
Wisconsin 	55	2019	January	Male	4500 - 4999 grams	37
Wisconsin 	55	2019	February	Female	1000 - 1499 grams	16
Wisconsin 	55	2019	February	Female	1500 - 1999 grams	36
Wisconsin 	55	2019	February	Female	2000 - 2499 grams	113
Wisconsin 	55	2019	February	Female	2500 - 2999 grams	407
Wisconsin 	55	2019	February	Female	3000 - 3499 grams	947
Wisconsin 	55	2019	February	Female	3500 - 3999 grams	585
Wisconsin 	55	2019	February	Female	4000 - 4499 grams	131
Wisconsin 	55	2019	February	Female	4500 - 4999 grams	21
Wisconsin 	55	2019	February	Male	500 - 999 grams	15
Wisconsin 	55	2019	February	Male	1000 - 1499 grams	17
Wisconsin 	55	2019	February	Male	1500 - 1999 grams	37
Wisconsin 	55	2019	February	Male	2000 - 2499 grams	101
Wisconsin 	55	2019	February	Male	2500 - 2999 grams	306
Wisconsin 	55	2019	February	Male	3000 - 3499 grams	862
Wisconsin 	55	2019	February	Male	3500 - 3999 grams	764
Wisconsin 	55	2019	February	Male	4000 - 4499 grams	252
Wisconsin 	55	2019	February	Male	4500 - 4999 grams	42
Wisconsin 	55	2019	February	Male	Unknown or Not Stated	10
Wisconsin 	55	2019	March	Female	500 - 999 grams	12
Wisconsin 	55	2019	March	Female	1000 - 1499 grams	25
Wisconsin 	55	2019	March	Female	1500 - 1999 grams	37
Wisconsin 	55	2019	March	Female	2000 - 2499 grams	158
Wisconsin 	55	2019	March	Female	2500 - 2999 grams	477
Wisconsin 	55	2019	March	Female	3000 - 3499 grams	"1,040"
Wisconsin 	55	2019	March	Female	3500 - 3999 grams	686
Wisconsin 	55	2019	March	Female	4000 - 4499 grams	152
Wisconsin 	55	2019	March	Female	4500 - 4999 grams	13
Wisconsin 	55	2019	March	Male	500 - 999 grams	13
Wisconsin 	55	2019	March	Male	1000 - 1499 grams	21
Wisconsin 	55	2019	March	Male	1500 - 1999 grams	47
Wisconsin 	55	2019	March	Male	2000 - 2499 grams	113
Wisconsin 	55	2019	March	Male	2500 - 2999 grams	348
Wisconsin 	55	2019	March	Male	3000 - 3499 grams	916
Wisconsin 	55	2019	March	Male	3500 - 3999 grams	849
Wisconsin 	55	2019	March	Male	4000 - 4499 grams	256
Wisconsin 	55	2019	March	Male	4500 - 4999 grams	41
Wisconsin 	55	2019	April	Female	500 - 999 grams	15
Wisconsin 	55	2019	April	Female	1000 - 1499 grams	22
Wisconsin 	55	2019	April	Female	1500 - 1999 grams	41
Wisconsin 	55	2019	April	Female	2000 - 2499 grams	126
Wisconsin 	55	2019	April	Female	2500 - 2999 grams	489
Wisconsin 	55	2019	April	Female	3000 - 3499 grams	957
Wisconsin 	55	2019	April	Female	3500 - 3999 grams	649
Wisconsin 	55	2019	April	Female	4000 - 4499 grams	176
Wisconsin 	55	2019	April	Female	4500 - 4999 grams	25
Wisconsin 	55	2019	April	Male	1000 - 1499 grams	12
Wisconsin 	55	2019	April	Male	1500 - 1999 grams	42
Wisconsin 	55	2019	April	Male	2000 - 2499 grams	105
Wisconsin 	55	2019	April	Male	2500 - 2999 grams	374
Wisconsin 	55	2019	April	Male	3000 - 3499 grams	925
Wisconsin 	55	2019	April	Male	3500 - 3999 grams	847
Wisconsin 	55	2019	April	Male	4000 - 4499 grams	290
Wisconsin 	55	2019	April	Male	4500 - 4999 grams	44
Wisconsin 	55	2019	May	Female	500 - 999 grams	12
Wisconsin 	55	2019	May	Female	1000 - 1499 grams	16
Wisconsin 	55	2019	May	Female	1500 - 1999 grams	53
Wisconsin 	55	2019	May	Female	2000 - 2499 grams	128
Wisconsin 	55	2019	May	Female	2500 - 2999 grams	473
Wisconsin 	55	2019	May	Female	3000 - 3499 grams	"1,088"
Wisconsin 	55	2019	May	Female	3500 - 3999 grams	734
Wisconsin 	55	2019	May	Female	4000 - 4499 grams	167
Wisconsin 	55	2019	May	Female	4500 - 4999 grams	19
Wisconsin 	55	2019	May	Male	500 - 999 grams	14
Wisconsin 	55	2019	May	Male	1000 - 1499 grams	18
Wisconsin 	55	2019	May	Male	1500 - 1999 grams	38
Wisconsin 	55	2019	May	Male	2000 - 2499 grams	123
Wisconsin 	55	2019	May	Male	2500 - 2999 grams	444
Wisconsin 	55	2019	May	Male	3000 - 3499 grams	964
Wisconsin 	55	2019	May	Male	3500 - 3999 grams	906
Wisconsin 	55	2019	May	Male	4000 - 4499 grams	322
Wisconsin 	55	2019	May	Male	4500 - 4999 grams	54
Wisconsin 	55	2019	June	Female	500 - 999 grams	17
Wisconsin 	55	2019	June	Female	1000 - 1499 grams	22
Wisconsin 	55	2019	June	Female	1500 - 1999 grams	37
Wisconsin 	55	2019	June	Female	2000 - 2499 grams	132
Wisconsin 	55	2019	June	Female	2500 - 2999 grams	483
Wisconsin 	55	2019	June	Female	3000 - 3499 grams	"1,026"
Wisconsin 	55	2019	June	Female	3500 - 3999 grams	675
Wisconsin 	55	2019	June	Female	4000 - 4499 grams	172
Wisconsin 	55	2019	June	Female	4500 - 4999 grams	27
Wisconsin 	55	2019	June	Male	500 - 999 grams	18
Wisconsin 	55	2019	June	Male	1000 - 1499 grams	16
Wisconsin 	55	2019	June	Male	1500 - 1999 grams	44
Wisconsin 	55	2019	June	Male	2000 - 2499 grams	112
Wisconsin 	55	2019	June	Male	2500 - 2999 grams	424
Wisconsin 	55	2019	June	Male	3000 - 3499 grams	"1,000"
Wisconsin 	55	2019	June	Male	3500 - 3999 grams	827
Wisconsin 	55	2019	June	Male	4000 - 4499 grams	277
Wisconsin 	55	2019	June	Male	4500 - 4999 grams	46
Wisconsin 	55	2019	July	Female	1000 - 1499 grams	15
Wisconsin 	55	2019	July	Female	1500 - 1999 grams	47
Wisconsin 	55	2019	July	Female	2000 - 2499 grams	159
Wisconsin 	55	2019	July	Female	2500 - 2999 grams	553
Wisconsin 	55	2019	July	Female	3000 - 3499 grams	"1,147"
Wisconsin 	55	2019	July	Female	3500 - 3999 grams	744
Wisconsin 	55	2019	July	Female	4000 - 4499 grams	173
